time(sec),engine_speed(rpm),actual_torque(%),fuel_rate(LPH),tilt_pitch(deg),tilt_roll(deg),tilt_yaw(deg),arm_tilit(deg),arm_roll(deg),boom_tilit(deg),boom_roll(deg),pressure(bar),flow_rate(LPM)
369.433,1144.000,64.000,224.050,82.288,-0.920,28.251,-88.688,2.067,52.966,0.729,1.355,61.853
369.483,1146.000,61.000,224.050,82.752,-0.954,28.251,-87.331,2.120,53.486,0.701,1.395,61.065
369.533,1145.000,60.000,208.050,83.129,-1.149,28.252,-80.909,2.095,54.013,0.627,1.218,61.705
369.583,1140.000,60.000,208.050,83.129,-1.149,28.252,-78.409,1.968,54.233,0.610,1.158,61.311
369.633,1140.000,60.000,210.050,83.041,-1.374,28.251,-76.799,1.800,54.474,0.606,1.158,61.075
369.683,1137.500,60.000,210.050,83.041,-1.374,28.251,-75.398,1.665,54.833,0.573,1.336,61.912
369.733,1137.000,60.000,211.050,82.400,-1.711,28.251,-74.807,1.578,55.119,0.586,1.375,61.489
369.783,1135.000,61.000,211.050,82.400,-1.711,28.251,-74.572,1.521,55.690,0.627,1.355,61.784
369.833,1133.000,61.000,212.050,81.735,-1.863,28.251,-74.349,1.484,55.983,0.643,1.355,62.956
369.883,1133.000,61.000,212.050,81.735,-1.863,28.251,-74.360,1.492,56.275,0.647,1.355,62.966
369.933,1130.000,62.000,216.050,81.508,-1.979,28.251,-74.516,1.476,56.671,0.606,1.710,64.542
369.983,1126.500,64.000,216.050,81.508,-1.979,28.251,-74.661,1.373,56.882,0.522,10.338,64.158
370.033,1129.000,65.000,226.050,81.508,-1.979,28.251,-75.272,1.242,57.184,0.492,10.378,65.527
370.083,1126.500,67.000,226.050,81.353,-1.922,28.251,-75.670,1.176,57.330,0.462,2.301,67.211
370.133,1129.500,66.000,229.050,80.974,-1.651,28.251,-76.506,1.246,57.550,0.496,1.572,68.836
370.184,1125.500,67.000,229.050,80.974,-1.651,28.251,-76.318,1.382,57.681,0.530,1.927,76.027
370.234,1120.500,73.000,233.050,80.428,-1.492,28.251,-75.712,1.529,58.047,0.526,2.872,84.448
370.283,1114.500,79.000,233.050,80.428,-1.492,28.251,-75.042,1.591,58.292,0.627,4.468,98.070
370.333,1131.000,72.000,247.050,80.428,-1.492,28.251,-73.958,1.718,58.618,0.598,11.678,69.053
370.383,1139.500,70.000,247.050,77.822,-0.932,28.251,-71.981,1.771,58.870,0.627,6.458,79.661
370.433,1142.500,68.000,234.050,75.486,-0.719,28.252,-69.491,1.911,59.245,0.590,3.936,82.902
370.484,1145.000,65.000,234.050,75.486,-0.719,28.252,-66.622,1.964,59.595,0.606,3.365,80.252
370.534,1159.500,56.000,224.050,74.595,-0.678,28.251,-64.585,1.902,60.002,0.569,2.557,80.262
370.584,1173.500,43.000,224.050,74.595,-0.678,28.251,-63.885,1.989,60.564,0.701,2.498,82.242
370.633,1170.000,41.000,160.050,74.595,-0.678,28.251,-64.174,2.058,60.736,0.610,2.163,81.483
370.683,1164.000,40.000,160.050,76.097,-0.773,28.243,-65.583,2.050,60.768,0.363,6.517,80.213
370.733,1158.500,39.000,151.050,78.752,-1.267,28.197,-67.155,1.935,60.597,0.093,12.485,79.622
370.783,1155.000,39.000,151.050,78.752,-1.267,28.197,-69.247,1.689,60.402,-0.266,19.006,79.385
370.833,1148.000,40.000,150.050,78.752,-1.267,29.843,-71.289,1.472,60.198,-0.515,29.919,80.833
370.883,1143.000,41.000,150.050,78.488,-2.164,29.840,-73.511,1.041,60.076,-0.331,37.799,78.666
370.933,1141.500,42.000,154.050,78.488,-2.164,29.916,-77.071,0.389,60.239,0.059,46.801,79.415
370.983,1141.000,42.000,154.050,78.488,-2.164,31.107,-85.555,-0.176,60.320,0.128,53.440,79.218
371.033,1140.000,42.000,155.050,79.396,-2.839,30.398,-89.210,-0.459,60.556,0.201,57.774,78.991
371.084,1140.000,42.000,155.050,79.396,-2.839,30.398,-88.531,-0.476,60.353,0.218,62.048,80.232
371.133,1142.500,41.000,153.050,79.037,-1.278,32.745,-88.375,-0.331,59.921,0.286,63.309,80.242
371.183,1142.500,41.000,153.050,79.037,-1.278,32.745,-88.740,0.128,59.734,0.273,63.939,79.533
371.234,1141.500,41.000,151.050,79.037,-1.278,33.759,-87.748,0.947,59.848,0.415,66.402,79.641
371.285,1142.000,41.000,151.050,78.550,-0.528,34.177,-81.013,1.660,60.288,0.606,67.564,80.725
371.333,1139.500,41.000,151.050,78.550,-0.528,33.704,-77.426,2.251,60.499,0.762,68.391,79.435
371.383,1137.500,41.000,151.050,78.550,-0.528,33.704,-74.427,2.530,60.638,0.918,69.376,79.838
371.434,1138.000,41.000,152.050,80.966,-0.803,33.459,-73.221,2.665,60.581,0.910,69.297,80.055
371.483,1138.000,41.000,152.050,80.966,-0.803,33.459,-72.651,2.653,60.459,0.922,69.632,78.656
371.534,1138.000,41.000,151.050,81.404,-1.700,31.490,-73.031,2.509,60.198,0.824,72.233,80.075
371.583,1138.000,41.000,151.050,81.404,-1.700,31.490,-74.259,2.149,60.173,0.754,72.745,79.858
371.633,1138.000,41.000,152.050,81.403,-2.399,30.527,-77.092,1.747,59.954,0.543,73.552,78.420
371.683,1137.500,41.000,152.050,81.403,-2.399,30.527,-80.961,1.377,59.766,0.428,75.798,79.829
371.733,1136.000,41.000,151.050,81.784,-2.725,27.889,-87.957,1.111,59.734,0.380,75.719,78.459
371.783,1136.500,41.000,151.050,81.784,-2.725,27.889,-88.479,1.008,59.538,0.376,76.488,79.435
371.833,1136.000,41.000,153.050,82.025,-2.577,28.077,-88.270,0.898,59.489,0.351,75.325,79.641
371.883,1135.500,42.000,153.050,82.025,-2.577,28.077,-88.427,0.885,59.391,0.312,75.306,78.469
371.933,1136.000,42.000,154.050,81.874,-2.389,26.150,-88.427,0.869,59.400,0.355,75.325,79.612
371.983,1136.000,42.000,154.050,81.874,-2.389,26.150,-87.331,0.898,59.424,0.393,74.774,78.262
372.033,1134.000,42.000,155.050,80.255,-2.661,24.058,-82.005,0.910,59.448,0.462,75.916,77.888
372.083,1132.000,43.000,155.050,80.255,-2.661,24.058,-78.848,0.889,59.505,0.578,77.630,77.819
372.133,1132.000,43.000,155.050,78.658,-2.374,20.466,-76.674,0.988,59.432,0.627,76.783,77.780
372.183,1135.000,42.000,156.050,78.658,-2.374,20.466,-76.778,1.295,59.286,0.623,76.291,78.587
372.233,1132.500,43.000,155.050,78.658,-2.374,19.933,-79.267,1.652,59.220,0.530,76.094,77.770
372.283,1132.500,43.000,155.050,78.658,-2.374,19.933,-86.182,1.976,59.245,0.436,76.133,77.209
372.333,1134.000,42.000,154.050,80.276,0.852,19.434,-88.845,2.325,59.090,0.380,76.113,77.603
372.383,1136.000,42.000,154.050,80.276,0.852,19.434,-88.479,2.727,58.846,0.355,77.000,77.337
372.433,1133.000,42.000,154.050,80.453,0.861,17.165,-88.636,3.219,58.552,0.509,76.035,76.568
372.483,1133.000,42.000,154.050,80.453,0.861,17.165,-88.740,3.703,58.373,0.738,59.409,87.610
372.533,1130.500,43.000,158.050,80.273,1.306,17.167,-88.114,3.847,58.194,1.012,17.607,79.257
372.583,1130.000,44.000,158.050,80.273,1.306,17.167,-88.479,3.580,58.267,1.197,5.020,80.045
372.633,1129.000,44.000,163.050,78.698,0.678,17.167,-88.479,3.071,58.332,1.168,29.446,80.863
372.683,1131.500,44.000,163.050,78.698,0.678,17.167,-80.731,2.530,58.634,1.123,15.558,78.972
372.733,1133.500,44.000,162.050,78.698,0.678,17.167,-77.155,2.034,58.699,1.004,25.940,80.419
372.783,1134.500,44.000,162.050,76.559,-0.499,17.167,-75.879,1.464,58.650,0.746,4.153,80.203
372.833,1133.500,44.000,161.050,76.150,-2.363,17.167,-74.606,1.172,58.748,0.717,2.794,80.055
372.883,1133.500,44.000,161.050,76.150,-2.363,17.167,-75.084,0.775,58.585,0.623,2.222,80.380
372.933,1133.000,45.000,162.050,76.150,-2.363,17.167,-77.468,0.273,58.512,0.402,2.163,79.041
372.983,1131.500,45.000,162.050,76.150,-2.363,17.167,-78.932,-0.408,58.528,0.355,1.986,80.262
373.033,1130.000,45.000,163.050,76.619,-3.064,17.167,-79.246,-0.849,58.284,0.479,1.986,80.429
373.083,1132.500,45.000,163.050,77.774,-3.036,17.167,-83.833,-0.948,58.031,0.406,2.143,81.473
373.133,1133.500,45.000,162.050,79.596,-3.778,17.167,-88.688,-0.695,57.950,0.325,2.183,81.690
373.183,1134.500,44.000,162.050,79.596,-3.778,17.167,-87.853,-0.523,57.868,0.635,2.281,80.843
373.234,1136.000,44.000,160.050,82.255,-2.998,17.167,-85.660,-0.164,57.901,0.578,2.183,82.685
373.283,1135.500,44.000,160.050,82.255,-2.998,17.167,-78.932,0.333,57.876,0.308,2.163,81.513
373.334,1137.000,43.000,159.050,82.191,-1.249,17.167,-73.366,0.865,57.510,0.098,2.143,82.064
373.383,1137.000,43.000,159.050,82.191,-1.249,17.167,-70.116,1.230,57.624,0.072,2.124,83.473
373.434,1137.000,43.000,157.050,79.902,-1.287,17.168,-68.235,1.398,57.754,0.179,2.203,81.720
373.483,1137.500,43.000,157.050,79.902,-1.287,17.168,-68.085,1.472,57.990,0.462,2.203,81.926
373.533,1137.000,43.000,157.050,78.534,-2.727,17.167,-68.468,1.517,58.072,0.828,2.203,83.138
373.583,1136.000,43.000,157.050,78.534,-2.727,17.167,-69.469,1.595,57.607,1.094,2.163,81.641
373.633,1135.500,43.000,157.050,78.534,-2.727,17.167,-70.697,1.406,57.111,1.017,2.143,83.502
373.683,1136.500,43.000,157.050,78.041,-3.127,17.167,-72.718,0.308,56.630,0.844,2.183,82.695
373.733,1135.000,43.000,158.050,78.176,-5.181,17.167,-78.221,-1.063,56.475,0.333,2.203,82.705
373.783,1135.500,43.000,158.050,78.176,-5.181,17.167,-80.772,-1.954,56.254,0.231,2.163,83.670
373.833,1135.000,43.000,158.050,78.176,-5.181,17.167,-80.291,-2.468,55.690,0.359,2.104,82.251
373.883,1135.000,43.000,158.050,77.548,-6.833,17.167,-87.070,-2.629,55.426,0.089,2.163,83.276
373.934,1134.000,43.000,158.050,77.650,-6.649,17.167,-88.845,-2.786,55.294,-0.159,2.222,82.439
373.984,1134.000,43.000,158.050,77.650,-6.649,17.167,-88.323,-2.537,55.207,-0.215,2.183,82.537
374.033,1134.500,44.000,157.050,77.650,-6.649,17.168,-88.323,-2.151,54.950,0.055,2.183,83.286
374.083,1133.000,43.000,157.050,77.847,-5.027,17.167,-88.740,-1.727,54.687,0.119,2.124,82.448
374.133,1133.000,43.000,158.050,78.193,-4.519,17.167,-88.166,-1.265,54.394,0.192,2.380,83.059
374.183,1133.000,43.000,158.050,78.193,-4.519,17.167,-88.636,-0.759,54.218,0.351,2.400,81.838
374.233,1133.500,43.000,157.050,78.193,-4.519,17.167,-88.323,-0.596,54.167,0.462,2.025,81.129
374.283,1134.000,43.000,157.050,78.400,-4.133,17.167,-88.218,-0.785,54.247,0.496,1.809,82.793
374.334,1133.500,43.000,158.050,78.326,-5.307,17.167,-88.218,-1.252,54.387,0.410,2.183,81.710
374.383,1134.500,43.000,158.050,78.326,-5.307,17.167,-88.584,-1.890,54.387,0.338,2.163,81.641
374.433,1134.500,43.000,158.050,78.006,-7.224,17.167,-88.114,-2.584,54.504,0.462,2.084,82.143
374.483,1135.000,43.000,158.050,78.006,-7.224,17.167,-88.323,-3.207,54.408,0.449,2.183,81.779
374.533,1136.500,43.000,157.050,78.858,-8.918,17.167,-88.479,-3.537,54.101,0.321,2.163,81.365
374.583,1136.500,43.000,157.050,78.858,-8.918,17.167,-88.636,-3.694,53.808,0.201,13.057,81.001
374.633,1136.000,43.000,157.050,78.858,-8.918,17.167,-88.375,-4.012,53.662,0.115,4.113,81.877
374.683,1136.000,43.000,157.050,79.212,-8.982,17.167,-88.479,-4.362,53.801,-0.142,3.778,82.153
374.733,1135.000,43.000,157.050,78.499,-8.796,17.167,-88.323,-4.503,53.808,-0.391,2.439,81.503
374.783,1134.500,43.000,157.050,78.499,-8.796,17.167,-86.391,-4.573,54.042,-0.408,2.301,81.079
374.833,1132.500,43.000,157.050,78.196,-8.320,17.167,-82.580,-4.329,54.108,-0.219,2.163,81.995
374.883,1134.500,43.000,157.050,78.196,-8.320,17.168,-80.563,-3.838,54.174,0.029,2.025,80.843
374.933,1133.000,43.000,157.050,78.374,-6.682,17.167,-79.915,-3.124,54.072,0.222,2.006,81.454
374.983,1132.000,43.000,157.050,78.374,-6.682,17.167,-79.099,-2.608,54.042,0.346,2.163,81.651
375.033,1133.000,43.000,157.050,77.410,-3.910,17.168,-77.845,-2.349,53.933,0.192,2.183,79.799
375.083,1131.500,43.000,157.050,77.410,-3.910,17.168,-76.130,-2.254,53.889,0.059,2.163,80.252
375.133,1131.500,44.000,158.050,74.539,-2.982,17.168,-74.137,-2.061,53.896,-0.039,2.222,79.041
375.183,1129.500,44.000,158.050,74.539,-2.982,17.168,-72.495,-1.787,53.889,0.149,1.946,79.041
375.233,1130.000,44.000,160.050,74.539,-2.982,17.167,-71.546,-1.136,53.969,0.402,2.045,79.720
375.283,1130.000,44.000,160.050,72.676,-4.321,17.168,-71.803,-0.566,54.028,0.598,1.966,78.341
375.333,1130.500,44.000,161.050,72.676,-4.321,17.167,-72.796,-0.206,54.145,0.766,1.966,80.291
375.383,1132.000,44.000,161.050,73.969,-4.947,17.167,-74.818,-0.309,54.108,0.709,2.124,78.696
375.433,1133.000,44.000,161.050,73.969,-4.947,17.167,-80.354,-0.374,53.984,0.449,2.203,79.415
375.483,1133.500,44.000,161.050,75.988,-3.865,17.166,-88.688,-0.545,53.362,0.102,1.966,80.863
375.533,1135.000,44.000,162.050,75.988,-3.865,17.166,-88.531,0.256,52.981,-0.288,1.927,80.479
375.583,1136.500,44.000,162.050,78.111,-2.613,17.165,-88.531,1.394,52.600,-0.348,2.183,82.862
375.633,1137.500,43.000,160.050,80.882,-2.522,17.164,-88.427,2.042,52.512,0.021,2.360,81.079
375.683,1121.500,49.000,160.050,80.882,-2.522,17.164,-88.270,3.506,52.395,0.635,2.380,79.622
375.733,1114.000,57.000,194.050,80.882,-2.522,17.168,-88.375,5.873,52.358,0.865,1.907,78.400
375.783,1109.500,62.000,194.050,83.772,-2.276,17.166,-88.270,7.156,52.212,1.250,1.789,76.746
375.834,1109.500,68.000,217.050,83.772,-2.276,17.174,-88.688,7.973,52.161,1.476,1.868,77.780
375.883,1118.500,66.000,217.050,83.275,-1.041,17.173,-88.427,9.160,52.973,0.836,1.986,69.871
375.934,1145.000,57.000,205.050,82.031,2.034,17.175,-88.584,10.638,54.430,0.063,1.986,67.448
375.983,1152.000,50.000,205.050,82.031,2.034,17.175,-88.323,12.069,55.719,0.089,1.946,64.384
376.033,1152.000,47.000,171.050,83.542,4.455,19.104,-88.427,12.610,55.543,1.000,1.040,62.316
376.083,1152.000,47.000,171.050,83.542,4.455,19.104,-88.323,13.029,53.442,1.968,0.922,59.834
376.133,1141.500,47.000,170.050,86.169,5.028,19.100,-88.531,13.097,51.538,2.792,0.962,57.598
376.183,1141.000,48.000,170.050,86.169,5.028,19.100,-88.270,12.430,50.872,3.375,0.981,55.559
376.233,1139.500,48.000,174.050,85.608,5.148,19.899,-88.636,10.310,51.480,3.199,0.981,53.678
376.283,1132.000,48.000,174.050,85.608,5.148,19.899,-88.218,8.001,53.244,2.678,0.883,51.846
376.333,1132.000,48.000,174.050,83.634,3.812,19.645,-81.744,6.033,55.360,1.984,0.804,53.757
376.384,1123.000,53.000,183.050,83.634,3.812,19.645,-74.315,4.449,56.760,1.131,0.784,60.878
376.434,1098.500,76.000,232.050,83.634,3.812,19.644,-68.892,3.428,57.803,0.432,1.769,64.601
376.485,1085.500,89.000,232.050,82.596,0.850,19.645,-62.075,2.391,58.552,-0.099,2.557,69.792
376.533,1107.500,86.000,292.050,82.596,0.850,19.639,-57.715,2.267,58.780,-0.232,2.813,75.820
376.583,1107.500,86.000,292.050,85.254,-1.586,19.636,-54.669,3.436,58.569,-0.361,3.010,79.632
376.634,1136.500,73.000,248.050,85.254,-1.586,19.929,-53.331,5.692,58.601,0.059,3.187,82.695
376.683,1136.500,72.000,248.050,89.387,-0.961,19.922,-54.445,7.255,58.943,0.791,2.478,82.665
376.733,1120.000,78.000,244.050,91.776,2.151,19.874,-57.419,7.919,59.359,0.939,2.380,84.931
376.783,1100.000,89.000,244.050,91.776,2.151,19.874,-62.140,8.842,59.742,0.963,2.143,72.757
376.834,1106.000,90.000,297.050,92.039,4.132,20.197,-68.919,9.627,59.587,1.665,4.921,74.786
376.883,1111.000,90.000,297.050,92.039,4.132,20.197,-75.021,10.243,58.740,2.542,4.980,75.918
376.933,1111.000,90.000,297.050,92.039,4.132,20.196,-86.861,10.808,58.023,3.170,1.986,80.449
376.983,1124.000,90.000,301.050,91.036,4.129,20.194,-89.106,9.951,57.616,3.276,5.020,78.440
377.033,1168.000,70.000,262.050,92.387,1.943,20.196,-88.166,6.566,57.656,2.977,8.191,78.006
377.083,1181.000,57.000,262.050,92.387,1.943,20.202,-88.323,2.067,58.055,2.317,2.715,79.897
377.133,1186.000,48.000,186.050,92.387,1.943,20.202,-88.584,-2.617,59.171,1.279,29.033,79.907
377.185,1179.500,44.000,186.050,93.739,-1.182,20.202,-79.706,-6.533,60.133,0.582,18.316,81.207
377.234,1178.000,40.000,157.050,93.562,-4.198,20.203,-71.222,-9.798,60.564,0.308,7.403,80.262
377.283,1163.500,43.000,157.050,93.562,-4.198,20.203,-66.677,-11.893,61.102,-0.408,9.353,79.750
377.334,1150.500,46.000,166.050,93.562,-4.198,20.152,-65.528,-13.498,61.664,-1.509,3.857,79.425
377.383,1143.000,49.000,166.050,92.651,-7.845,20.165,-65.542,-14.471,61.876,-2.211,2.163,79.750
377.433,1135.500,51.000,181.050,92.896,-10.074,19.627,-67.292,-13.839,61.281,-2.323,2.301,80.813
377.483,1129.500,52.000,181.050,92.896,-10.074,19.627,-70.474,-11.422,60.255,-2.194,5.098,78.459
377.533,1125.500,57.000,195.050,94.408,-8.147,19.437,-74.751,-8.434,59.457,-1.556,3.483,79.641
377.583,1125.500,57.000,195.050,94.408,-8.147,19.437,-85.764,-5.477,58.626,-0.541,3.365,79.622
377.633,1132.500,58.000,198.050,94.408,-8.147,18.835,-89.230,-3.009,57.941,0.500,2.203,80.666
377.683,1132.500,58.000,198.050,94.730,-4.022,19.943,-88.114,-0.673,57.542,0.914,2.163,81.040
377.733,1134.000,56.000,198.050,93.305,0.487,21.265,-88.114,1.587,57.314,1.131,2.183,79.563
377.784,1133.500,57.000,196.050,93.305,0.487,22.401,-87.592,3.145,57.298,1.546,7.364,81.267
377.833,1131.000,57.000,198.050,93.305,0.487,22.401,-78.451,4.495,57.722,1.632,8.821,79.651
377.883,1131.000,57.000,198.050,91.771,1.142,22.942,-73.813,5.212,58.064,1.533,25.546,79.415
377.933,1129.500,59.000,198.050,91.221,-0.353,22.690,-71.345,5.274,58.487,1.176,9.393,81.601
377.984,1132.500,60.000,210.050,91.221,-0.353,22.690,-68.509,4.495,58.723,0.742,2.971,79.218
378.033,1135.000,59.000,208.050,90.965,-1.745,23.215,-64.926,3.326,58.569,0.308,2.045,81.001
378.083,1138.500,58.000,208.050,90.965,-1.745,23.215,-62.400,2.358,58.218,-0.151,1.966,80.016
378.134,1142.000,57.000,204.050,90.965,-1.745,22.668,-60.230,1.435,57.844,-0.352,1.946,80.587
378.183,1144.500,55.000,204.050,90.729,-2.787,22.140,-58.160,0.701,57.713,-0.374,1.966,81.729
378.234,1140.500,56.000,199.050,87.730,-3.720,21.871,-56.485,0.299,57.616,-0.181,2.143,80.459
378.283,1137.000,56.000,199.050,87.730,-3.720,21.871,-55.378,0.123,57.485,0.106,2.222,81.355
378.333,1133.500,57.000,200.050,83.218,-4.385,21.853,-55.349,0.072,57.583,0.522,9.235,83.128
378.383,1132.500,58.000,200.050,83.218,-4.385,21.853,-56.073,0.273,57.779,0.857,19.223,82.695
378.434,1143.500,56.000,202.050,79.115,-4.162,21.852,-57.419,0.522,57.762,0.967,8.329,83.887
378.483,1151.500,50.000,202.050,79.115,-4.162,21.852,-59.383,0.693,57.225,0.820,2.754,83.010
378.534,1151.500,50.000,202.050,79.499,-3.242,21.570,-60.749,0.918,56.850,0.500,2.203,82.695
378.583,1153.000,46.000,170.050,79.499,-3.242,21.570,-61.069,0.717,56.467,0.286,1.946,83.089
378.634,1148.000,45.000,163.050,80.427,-3.700,20.761,-60.230,0.183,55.067,0.423,2.104,83.424
378.683,1148.000,45.000,163.050,80.427,-3.700,20.761,-60.909,-0.176,53.823,0.500,2.124,82.754
378.733,1143.000,44.000,158.050,80.427,-3.700,20.761,-62.059,-0.018,53.427,0.535,2.203,82.655
378.783,1139.000,44.000,158.050,82.483,-3.618,20.761,-62.757,0.188,53.588,0.606,2.222,83.827
378.833,1139.000,44.000,158.050,83.735,-2.599,20.761,-62.229,0.286,53.523,0.635,2.163,82.261
378.883,1136.000,45.000,161.050,83.735,-2.599,20.761,-61.005,0.518,53.149,0.709,2.203,82.931
378.933,1136.500,45.000,163.050,83.735,-2.599,20.761,-60.134,0.697,52.754,0.770,21.645,84.734
378.983,1136.000,45.000,163.050,84.444,-1.814,20.760,-60.214,0.828,52.805,0.701,6.989,82.724
379.033,1134.500,46.000,165.050,84.444,-1.814,20.760,-60.478,0.766,53.039,0.590,4.251,83.867
379.083,1135.000,46.000,165.050,85.310,-1.927,20.760,-60.813,0.758,52.871,0.590,2.597,82.705
379.133,1137.000,45.000,165.050,86.782,-2.153,20.760,-61.215,0.865,52.219,0.619,15.716,82.123
379.183,1138.500,45.000,165.050,86.782,-2.153,20.760,-61.523,0.861,51.407,0.606,17.528,83.473
379.233,1139.000,45.000,163.050,86.782,-2.153,20.760,-61.604,0.848,50.909,0.578,2.577,82.488
379.283,1138.500,45.000,163.050,87.411,-2.391,20.760,-61.402,0.869,50.682,0.586,2.360,83.443
379.334,1140.000,44.000,164.050,87.411,-2.391,20.760,-60.701,0.857,50.521,0.578,2.203,83.138
379.384,1138.500,44.000,164.050,87.738,-2.289,20.759,-59.566,0.803,50.374,0.556,2.183,82.724
379.433,1139.000,44.000,163.050,87.547,-2.002,20.761,-58.328,0.865,50.389,0.590,2.183,81.739
379.483,1139.000,44.000,163.050,87.547,-2.002,20.761,-57.180,0.922,50.601,0.526,2.183,83.177
379.533,1139.500,44.000,163.050,87.972,-1.861,20.760,-56.406,0.963,50.623,0.539,2.262,82.862
379.583,1144.500,42.000,163.050,87.972,-1.861,20.760,-55.957,1.012,50.491,0.590,8.861,79.031
379.633,1142.500,41.000,148.050,88.803,-1.637,20.760,-56.037,1.185,50.111,0.729,13.569,79.838
379.683,1140.000,41.000,148.050,88.803,-1.637,20.760,-56.688,1.697,49.598,0.918,3.818,80.813
379.733,1132.500,42.000,151.050,89.911,0.179,20.757,-57.317,2.842,49.240,1.041,3.739,83.936
379.783,1132.500,42.000,151.050,89.911,0.179,20.757,-57.912,4.942,48.709,0.881,11.264,82.054
379.833,1128.000,44.000,157.050,89.911,0.179,20.757,-58.256,7.481,48.324,0.672,6.477,81.178
379.883,1132.000,43.000,157.050,89.984,4.141,20.963,-58.264,9.155,47.910,0.415,2.400,83.158
379.934,1132.500,43.000,158.050,89.384,6.798,22.147,-58.384,10.813,47.832,0.436,2.124,80.863
379.983,1135.500,43.000,158.050,89.384,6.798,22.147,-58.152,12.163,47.672,1.099,2.183,82.104
380.034,1133.000,43.000,157.050,89.384,6.798,21.308,-57.346,12.690,47.643,1.894,2.183,82.074
380.083,1135.500,43.000,157.050,90.126,5.830,20.751,-56.522,12.340,47.601,2.448,2.183,81.867
380.133,1133.500,43.000,158.050,90.237,4.497,21.314,-56.789,10.356,47.347,2.473,2.400,83.926
380.184,1133.500,43.000,158.050,90.237,4.497,21.314,-57.259,7.743,47.376,2.194,2.380,82.084
380.233,1134.000,43.000,158.050,90.237,4.497,21.291,-57.802,4.568,47.507,1.566,1.946,82.547
380.283,1135.500,43.000,158.050,90.808,1.052,21.002,-57.621,-0.104,47.750,1.197,2.065,83.473
380.333,1132.500,44.000,158.050,90.808,1.052,21.570,-57.390,-6.471,48.141,0.803,2.163,81.483
380.383,1132.500,44.000,158.050,90.991,-3.414,21.591,-57.317,-11.059,48.230,0.775,2.045,83.089
380.433,1131.500,44.000,158.050,90.293,-8.155,21.833,-57.397,-13.657,48.141,0.676,12.939,81.513
380.483,1130.500,45.000,161.050,90.293,-8.155,21.833,-57.968,-14.882,48.016,-0.249,3.404,82.567
380.533,1129.500,45.000,162.050,90.293,-8.155,21.581,-57.694,-14.555,47.779,-1.226,2.774,81.601
380.583,1130.000,45.000,162.050,88.317,-8.874,21.584,-56.731,-13.048,47.311,-1.869,1.986,80.222
380.633,1132.000,45.000,162.050,88.317,-8.874,21.585,-55.856,-11.149,47.003,-1.873,1.966,80.853
380.683,1132.500,45.000,162.050,84.736,-8.786,21.585,-55.458,-8.750,47.151,-1.012,1.927,79.257
380.733,1134.500,44.000,161.050,84.736,-8.786,21.585,-55.581,-5.848,47.578,-0.039,2.025,80.449
380.783,1131.500,44.000,161.050,81.468,-6.902,21.585,-56.189,-2.391,48.040,0.918,1.966,81.444
380.833,1132.500,45.000,162.050,81.193,-3.540,21.585,-57.245,0.967,48.502,1.488,2.025,79.829
380.883,1132.500,45.000,162.050,81.193,-3.540,21.585,-57.628,4.113,48.514,1.779,2.183,81.651
380.933,1133.500,44.000,162.050,81.193,-3.540,21.585,-57.382,6.447,47.987,2.009,2.183,79.444
380.985,1133.500,44.000,162.050,82.585,-0.386,21.585,-57.722,7.694,47.471,2.054,2.183,80.794
381.034,1135.000,44.000,161.050,84.905,1.224,21.584,-58.911,8.350,47.145,2.038,2.006,80.646
381.083,1136.500,44.000,161.050,84.905,1.224,21.584,-60.038,8.534,47.032,1.956,1.966,80.873
381.133,1136.500,44.000,161.050,84.905,1.224,21.584,-60.565,8.133,47.044,1.931,2.065,82.025
381.184,1137.000,44.000,161.050,84.905,1.224,21.584,-60.837,7.325,47.246,1.759,2.163,80.203
381.233,1126.000,47.000,166.050,85.660,1.579,21.581,-60.853,6.353,47.471,1.312,1.986,80.873
381.283,1126.000,47.000,166.050,85.660,1.579,21.581,-60.573,5.278,47.714,0.980,2.006,81.483
381.333,1122.000,53.000,186.050,85.515,-0.340,21.853,-60.238,4.015,47.963,0.824,2.143,82.123
381.383,1122.000,53.000,186.050,85.515,-0.340,21.853,-60.789,2.788,48.046,0.729,2.183,82.695
381.433,1122.000,54.000,186.050,85.515,-0.340,22.427,-62.181,1.168,48.170,0.754,2.183,81.670
381.483,1121.000,59.000,189.050,85.515,-0.340,23.999,-63.877,-1.059,48.147,0.980,2.203,83.039
381.534,1121.000,59.000,189.050,85.655,-3.645,24.597,-66.731,-3.607,47.945,0.889,2.163,81.316
381.585,1126.000,58.000,202.050,85.500,-7.390,23.697,-67.319,-6.529,47.750,0.672,2.006,80.784
381.634,1126.000,58.000,202.050,85.500,-7.390,24.318,-66.636,-8.955,47.489,0.145,1.966,81.493
381.683,1126.500,59.000,204.050,84.418,-9.635,25.405,-66.212,-10.229,47.714,-0.879,2.163,80.262
381.734,1130.500,58.000,204.050,84.418,-9.635,25.699,-66.403,-10.170,48.081,-1.453,2.124,80.882
381.783,1132.000,58.000,203.050,82.596,-8.139,25.699,-67.374,-8.002,48.075,-1.247,1.966,80.173
381.833,1134.000,57.000,203.050,82.596,-8.139,25.699,-67.976,-4.152,48.010,-0.609,1.946,81.907
381.883,1132.000,58.000,203.050,83.165,-4.493,25.698,-67.894,0.530,48.206,0.693,2.380,82.054
381.933,1126.000,60.000,203.050,83.165,-4.493,25.698,-67.524,4.372,48.158,1.714,2.281,80.242
