time(sec),engine_speed(rpm),actual_torque(%),fuel_rate(LPH),tilt_pitch(deg),tilt_roll(deg),tilt_yaw(deg),arm_tilit(deg),arm_roll(deg),boom_tilit(deg),boom_roll(deg),pressure(bar),flow_rate(LPM)
338.571,1138.000,50.000,176.050,78.120,2.208,14.270,-88.531,-0.014,56.524,-0.635,61.851,80.006
338.620,1140.000,49.000,176.050,78.120,2.208,14.270,-88.531,0.824,56.363,-0.545,62.304,80.232
338.671,1139.000,49.000,177.050,77.618,4.018,14.270,-88.531,1.591,56.443,-0.305,62.757,80.873
338.720,1139.000,49.000,177.050,77.618,4.018,14.270,-83.989,2.169,56.744,-0.206,61.438,80.301
338.770,1134.000,49.000,178.050,77.618,4.018,14.271,-78.765,2.403,57.111,-0.121,61.004,79.838
338.821,1131.000,51.000,178.050,77.618,4.018,14.271,-75.753,2.239,57.388,-0.215,62.206,79.829
338.870,1127.500,54.000,190.050,76.966,6.206,14.270,-74.393,1.784,57.632,-0.421,60.591,80.065
338.921,1127.500,55.000,190.050,76.966,6.206,14.270,-73.846,1.205,57.713,-0.712,60.394,80.685
338.970,1128.500,56.000,196.050,76.895,8.543,14.269,-74.427,0.660,57.787,-0.853,61.378,80.676
339.020,1129.500,57.000,196.050,76.895,8.543,14.269,-76.151,0.329,57.697,-0.999,60.571,80.025
339.070,1129.500,59.000,202.050,77.583,10.809,14.269,-78.472,0.218,57.624,-0.900,60.413,80.035
339.120,1128.500,60.000,202.050,77.583,10.809,14.269,-80.271,0.355,57.371,-0.712,61.004,80.055
339.170,1127.500,61.000,207.050,77.977,12.683,14.269,-83.363,0.717,57.192,-0.498,60.689,80.666
339.220,1127.500,61.000,207.050,77.977,12.683,14.269,-87.122,1.008,57.094,-0.168,60.354,80.242
339.271,1127.500,61.000,207.050,77.956,16.689,14.268,-88.323,1.127,57.143,-0.069,59.349,80.626
339.321,1127.500,62.000,208.050,77.956,16.689,14.269,-88.636,1.103,57.322,-0.039,59.152,80.242
339.370,1130.500,61.000,210.050,77.956,16.689,14.269,-88.531,0.984,57.371,-0.176,60.039,78.883
339.420,1129.000,61.000,210.050,78.105,18.846,14.270,-84.825,0.779,57.526,-0.331,59.684,80.676
339.470,1129.000,61.000,210.050,78.128,20.779,14.269,-79.497,0.522,57.632,-0.476,59.507,80.459
339.520,1131.000,61.000,211.050,78.128,20.779,14.269,-76.778,0.440,57.787,-0.579,59.212,80.882
339.570,1133.000,61.000,212.050,78.128,20.779,14.269,-74.427,0.419,58.080,-0.631,59.330,79.681
339.620,1134.500,61.000,212.050,78.128,20.779,14.269,-73.087,0.372,58.227,-0.639,58.030,80.311
339.670,1136.000,60.000,211.050,78.106,22.702,14.269,-72.383,0.316,58.324,-0.643,59.468,80.892
339.721,1137.000,60.000,211.050,78.106,22.702,14.269,-72.093,0.338,58.332,-0.661,58.502,80.429
339.770,1136.500,60.000,211.050,78.390,24.771,14.270,-72.595,0.252,58.406,-0.631,58.542,80.094
339.820,1136.000,60.000,211.050,78.390,24.771,14.270,-73.455,0.175,58.308,-0.648,57.892,81.188
339.870,1136.000,60.000,211.050,79.419,29.118,14.269,-74.371,0.149,58.121,-0.682,57.439,79.681
339.920,1137.000,60.000,211.050,79.419,29.118,14.269,-76.151,0.115,58.153,-0.622,58.818,79.405
339.971,1137.500,60.000,210.050,79.419,29.118,14.268,-78.117,0.201,58.064,-0.502,58.562,79.641
340.020,1136.000,60.000,210.050,79.419,29.118,14.268,-79.434,0.171,58.153,-0.305,58.010,79.671
340.070,1139.000,60.000,210.050,79.855,31.368,14.268,-80.145,0.308,58.243,-0.134,56.789,81.217
340.120,1137.000,60.000,210.050,80.121,33.647,14.267,-79.329,0.299,58.227,-0.159,56.454,80.242
340.170,1137.000,60.000,210.050,80.121,33.647,14.268,-78.054,0.282,58.284,-0.232,57.636,80.232
340.220,1138.500,59.000,207.050,80.121,33.647,14.268,-76.423,0.261,58.373,-0.386,56.808,80.488
340.270,1139.000,59.000,205.050,80.209,35.979,14.268,-74.795,0.213,58.495,-0.399,56.651,79.425
340.320,1139.000,59.000,205.050,80.251,38.290,14.268,-73.668,0.162,58.764,-0.523,57.419,80.902
340.371,1141.000,57.000,198.050,80.251,38.290,14.271,-73.109,0.068,58.805,-0.626,56.946,80.715
340.420,1138.500,57.000,198.050,80.251,38.290,14.271,-72.774,0.042,58.911,-0.678,57.005,82.261
340.470,1137.000,57.000,202.050,80.461,40.675,14.267,-73.232,0.132,58.960,-0.652,26.413,85.098
340.520,1135.000,58.000,202.050,80.461,40.675,14.267,-74.583,0.363,58.952,-0.733,7.206,82.754
340.570,1137.500,57.000,204.050,80.486,44.644,14.264,-74.784,1.008,58.895,-0.502,4.980,82.734
340.620,1142.000,56.000,204.050,80.486,44.644,14.264,-74.572,1.447,58.577,-0.211,14.081,83.926
340.670,1149.500,51.000,194.050,81.967,45.150,14.264,-74.405,1.775,58.487,0.021,30.628,82.705
340.721,1150.000,49.000,194.050,81.967,45.150,14.264,-74.315,1.710,58.463,-0.005,30.628,83.138
340.770,1150.000,49.000,194.050,82.093,45.031,14.264,-74.728,1.390,58.601,-0.151,6.162,83.128
340.820,1150.500,48.000,178.050,82.093,45.031,14.264,-75.377,0.729,58.764,-0.481,3.286,83.089
340.870,1149.000,45.000,170.050,82.437,45.719,14.264,-75.147,0.072,58.838,-0.669,3.247,82.695
340.920,1150.500,42.000,170.050,82.437,45.719,14.264,-74.818,-0.356,58.813,-0.832,2.971,83.118
340.970,1148.500,43.000,157.050,83.027,45.104,14.264,-74.449,-0.374,58.723,-0.755,3.325,82.852
341.020,1145.500,42.000,157.050,83.027,45.104,14.264,-74.695,-0.266,58.723,-0.541,2.991,82.114
341.071,1141.500,43.000,156.050,83.516,44.987,14.264,-75.084,-0.142,58.707,-0.485,2.951,83.315
341.121,1140.500,43.000,156.050,83.516,44.987,14.264,-76.151,-0.048,58.642,-0.455,2.360,83.335
341.170,1140.500,43.000,156.050,83.516,44.987,14.264,-76.966,-0.172,58.642,-0.412,2.340,83.571
341.221,1138.500,43.000,157.050,83.516,44.987,14.264,-77.510,-0.296,58.626,-0.541,2.419,83.296
341.270,1128.000,47.000,161.050,84.116,45.434,14.259,-77.677,-0.382,58.650,-0.682,2.143,83.158
341.321,1115.500,57.000,161.050,84.439,45.632,14.259,-78.514,-0.344,58.642,-0.815,2.163,82.064
341.370,1109.500,65.000,213.050,84.439,45.632,14.257,-79.413,-0.172,58.772,-0.772,2.143,82.675
341.420,1120.500,63.000,213.050,87.707,45.605,14.258,-79.204,0.059,58.789,-0.729,2.143,75.061
341.470,1132.000,57.000,209.050,87.707,45.605,14.254,-78.765,0.132,58.675,-0.691,1.769,75.603
341.520,1131.500,57.000,209.050,93.303,45.420,14.254,-80.710,0.201,58.634,-0.579,1.552,80.114
341.570,1126.000,61.000,211.050,93.303,45.420,14.253,-87.539,0.492,59.269,-0.609,2.498,85.994
341.620,1126.000,61.000,211.050,99.762,45.132,14.256,-88.375,0.943,59.204,-0.721,8.014,81.926
341.670,1122.500,67.000,227.050,99.762,45.132,14.240,-77.092,1.017,58.341,-0.404,11.382,83.020
341.720,1122.500,67.000,227.050,102.179,45.357,14.231,-69.206,0.947,57.005,0.119,2.754,83.591
341.771,1131.500,65.000,228.050,102.179,45.357,14.244,-67.784,0.935,56.858,0.415,3.069,82.114
341.820,1136.000,65.000,228.050,102.179,45.357,14.243,-72.785,0.705,58.357,0.282,7.876,81.946
341.871,1136.000,65.000,228.050,101.502,45.735,14.243,-81.483,0.201,59.791,0.089,7.994,78.548
341.920,1137.000,64.000,221.050,101.776,45.481,14.252,-89.230,-0.039,60.426,0.003,1.848,78.519
341.970,1133.000,65.000,222.050,101.776,45.481,14.248,-88.270,0.051,59.962,-0.112,1.789,79.848
342.020,1133.000,65.000,222.050,101.776,45.481,14.247,-88.427,0.530,59.041,-0.164,1.946,78.873
342.070,1126.500,67.000,222.050,106.619,44.618,14.254,-88.427,1.090,58.406,-0.151,2.183,81.444
342.120,1121.500,71.000,228.050,106.619,44.618,14.253,-88.375,1.443,58.015,-0.134,2.360,80.508
342.170,1125.500,72.000,240.050,110.162,44.499,14.243,-88.531,1.382,57.836,-0.236,2.537,82.724
342.220,1132.500,70.000,240.050,110.162,44.499,14.265,-88.427,1.295,57.795,-0.288,2.557,83.128
342.271,1138.500,69.000,239.050,106.775,45.652,15.061,-88.584,1.115,58.316,-0.318,2.360,82.488
342.320,1147.000,64.000,239.050,106.775,45.652,15.061,-88.427,0.976,59.090,-0.301,2.360,82.931
342.371,1153.000,59.000,217.050,104.552,44.717,15.915,-88.479,0.848,59.579,-0.249,2.163,81.483
342.420,1153.000,57.000,217.050,104.552,44.717,15.915,-88.427,0.783,59.970,-0.189,2.065,77.849
342.471,1149.500,56.000,201.050,104.552,44.717,16.565,-88.062,0.530,60.019,-0.151,64.983,81.887
342.520,1147.500,56.000,201.050,106.289,43.891,16.912,-78.242,0.273,59.970,-0.241,64.688,75.790
342.570,1147.000,55.000,200.050,106.289,43.891,16.971,-72.875,0.505,59.896,-0.532,84.939,76.618
342.621,1147.000,55.000,200.050,108.405,43.842,16.974,-70.284,0.239,60.271,-0.729,85.313,77.337
342.671,1143.500,56.000,198.050,108.405,43.842,16.980,-69.193,0.303,60.776,-0.986,79.167,77.455
342.720,1140.500,56.000,198.050,109.352,44.298,16.991,-69.316,1.238,61.289,-1.119,83.894,76.056
342.770,1137.500,56.000,198.050,109.352,44.298,18.465,-69.770,2.190,61.395,-1.123,83.717,76.647
342.820,1134.500,57.000,198.050,109.352,44.298,18.465,-70.105,3.084,61.338,-1.140,81.294,75.938
342.871,1129.000,58.000,201.050,112.780,45.431,18.470,-70.373,3.966,61.330,-1.110,83.579,75.583
342.920,1129.000,58.000,201.050,118.611,47.890,18.475,-70.798,4.708,61.265,-1.158,84.052,77.868
342.970,1125.500,63.000,212.050,118.611,47.890,18.468,-71.535,5.381,61.322,-0.785,84.131,76.568
343.020,1126.500,64.000,212.050,118.611,47.890,18.481,-72.517,5.807,61.338,-0.065,84.919,77.337
343.070,1126.500,64.000,212.050,120.339,49.315,19.890,-73.924,5.930,61.249,0.651,84.722,77.218
343.121,1133.500,63.000,217.050,119.396,47.152,19.895,-76.757,5.532,61.330,1.172,84.545,76.687
343.170,1139.500,61.000,214.050,120.448,42.863,19.892,-81.170,4.552,61.371,1.099,84.722,77.937
343.220,1139.500,61.000,214.050,120.448,42.863,19.892,-88.427,2.579,61.461,0.627,83.382,77.209
343.271,1141.000,60.000,209.050,120.448,42.863,19.894,-88.584,0.063,61.444,-0.142,83.894,77.041
343.320,1139.500,60.000,209.050,120.448,42.863,20.305,-88.062,-0.978,61.232,-1.205,85.057,77.218
343.371,1135.500,61.000,210.050,121.018,38.847,20.982,-87.017,-1.153,61.273,-2.040,84.249,76.214
343.420,1135.500,61.000,210.050,121.062,33.972,20.984,-87.957,-1.175,61.469,-2.139,85.175,76.962
343.470,1133.000,61.000,212.050,121.062,33.972,20.979,-87.174,-1.415,61.770,-2.061,83.619,76.736
343.520,1133.000,61.000,212.050,121.062,33.972,20.979,-81.431,-1.860,62.145,-2.053,83.619,76.391
343.571,1130.000,62.000,215.050,122.521,31.024,20.990,-77.845,-2.537,62.023,-2.010,85.549,75.879
343.620,1129.500,63.000,215.050,122.521,31.024,22.106,-75.210,-2.732,62.137,-2.104,86.613,76.883
343.671,1131.000,64.000,222.050,125.163,32.228,22.124,-74.516,-2.511,62.430,-2.181,84.052,77.908
343.721,1132.500,64.000,222.050,130.127,34.546,22.125,-75.670,-2.169,62.699,-1.890,84.919,77.711
343.771,1132.500,64.000,222.050,130.127,34.546,22.119,-77.092,-1.552,62.674,-1.350,86.002,77.199
343.820,1134.500,63.000,220.050,130.127,34.546,22.120,-77.824,-0.806,62.528,-0.738,85.214,77.809
343.870,1137.000,63.000,217.050,135.034,35.551,22.374,-76.674,-0.039,62.381,-0.305,80.506,78.223
343.920,1137.000,63.000,217.050,136.153,35.639,23.685,-74.114,0.602,62.194,0.149,84.091,77.849
343.970,1140.000,62.000,214.050,136.153,35.639,23.685,-72.841,0.893,62.129,0.376,85.845,76.834
344.020,1143.500,59.000,214.050,135.339,35.810,23.691,-71.188,1.033,62.226,0.278,83.816,75.436
344.071,1143.000,59.000,202.050,134.959,35.510,23.697,-69.457,0.947,62.577,-0.001,82.693,75.574
344.120,1142.500,58.000,202.050,134.959,35.510,23.697,-67.989,0.619,63.025,-0.506,82.279,74.628
344.171,1142.500,58.000,202.050,134.959,35.510,25.449,-66.513,0.201,63.350,-0.935,83.047,72.510
344.220,1136.500,59.000,203.050,134.959,35.510,25.449,-65.692,-0.151,63.546,-1.252,82.437,72.885
344.271,1136.500,59.000,203.050,137.106,34.225,25.455,-65.665,-0.241,63.603,-1.355,79.797,71.476
344.320,1128.500,61.000,207.050,137.106,34.225,25.455,-66.526,-0.181,63.473,-1.102,80.821,70.304
344.371,1133.500,60.000,213.050,140.650,32.210,25.452,-68.550,-0.001,63.098,-0.678,79.994,71.673
344.420,1145.000,57.000,213.050,140.650,32.210,25.460,-70.574,0.355,62.902,-0.408,78.477,70.462
344.470,1155.500,49.000,190.050,144.322,30.159,27.132,-72.316,0.543,62.805,-0.146,78.576,69.408
344.520,1155.500,47.000,190.050,144.322,30.159,27.132,-73.969,0.598,62.568,0.012,76.488,69.792
344.570,1152.500,46.000,172.050,151.885,25.108,27.175,-74.606,0.627,62.471,0.098,75.503,69.634
344.621,1142.500,50.000,172.050,151.885,25.108,27.175,-74.684,0.623,62.430,-0.112,78.339,72.579
344.670,1142.500,50.000,172.050,155.576,21.899,27.169,-74.125,0.470,62.381,-0.356,84.525,83.552
344.720,1107.500,69.000,184.050,155.576,21.899,27.169,-73.199,0.256,62.601,-0.451,93.547,98.690
344.770,1121.500,66.000,225.050,155.576,21.899,27.741,-71.702,-0.005,62.634,-0.626,62.462,67.162
344.820,1130.500,64.000,225.050,155.576,21.899,28.777,-69.435,-0.198,62.878,-0.793,90.494,78.213
344.871,1133.500,61.000,212.050,159.864,17.749,28.827,-66.800,-0.344,63.000,-0.913,81.432,78.174
344.920,1141.000,59.000,212.050,163.869,13.569,28.825,-63.901,-0.378,63.375,-1.003,79.206,76.598
344.970,1142.500,57.000,200.050,163.869,13.569,28.830,-61.385,-0.069,63.293,-0.900,84.091,76.046
345.020,1140.500,58.000,200.050,164.997,12.434,29.552,-60.917,0.158,63.041,-0.811,85.273,77.041
345.070,1142.500,56.000,198.050,164.997,12.434,31.488,-62.911,0.295,63.196,-0.742,72.568,76.568
345.120,1142.500,55.000,198.050,164.783,12.840,33.811,-67.128,0.795,63.342,-0.733,85.490,76.923
345.170,1143.000,54.000,192.050,164.783,12.840,33.811,-71.077,0.926,63.570,-0.648,85.608,77.435
345.220,1141.500,54.000,192.050,164.783,12.840,33.829,-70.764,0.902,63.513,-0.528,85.175,77.090
345.270,1139.000,54.000,192.050,162.489,16.204,34.574,-65.241,0.935,63.163,-0.232,73.434,76.017
345.320,1139.000,54.000,192.050,162.489,16.204,34.574,-60.278,0.869,63.130,-0.069,81.215,78.440
345.371,1145.000,51.000,188.050,162.489,16.204,36.058,-56.435,0.811,63.473,-0.121,84.190,79.700
345.420,1145.000,51.000,188.050,162.489,16.204,36.058,-54.669,0.602,63.676,-0.374,83.441,79.385
345.470,1147.000,47.000,173.050,164.779,14.359,36.058,-53.280,0.111,63.627,-0.536,81.314,78.991
345.520,1147.000,47.000,173.050,164.779,14.359,36.058,-51.971,-0.446,63.302,-0.896,83.107,78.893
345.571,1142.000,48.000,175.050,167.173,10.791,36.842,-51.681,-0.875,62.796,-1.158,85.923,78.065
345.621,1145.000,46.000,175.050,167.173,10.791,36.842,-54.098,-0.978,62.454,-1.183,86.849,79.060
345.670,1152.500,42.000,162.050,167.173,10.791,38.622,-58.032,-0.673,62.422,-1.093,86.948,79.041
345.720,1152.500,42.000,162.050,167.173,10.791,38.818,-62.489,-0.206,62.454,-0.892,86.081,78.430
345.770,1145.000,41.000,154.050,165.257,12.402,39.234,-66.800,0.076,62.194,-0.541,88.012,79.060
345.820,1140.500,42.000,154.050,165.257,12.402,39.234,-68.837,0.368,61.909,-0.318,85.037,80.863
345.871,1140.000,42.000,154.050,166.038,12.314,40.414,-68.564,0.449,61.412,-0.069,81.078,78.046
345.920,1139.000,42.000,154.050,166.038,12.314,40.414,-66.909,0.402,60.955,-0.082,84.998,77.799
345.970,1134.500,43.000,155.050,167.316,12.393,40.487,-65.747,0.380,60.923,-0.005,84.426,82.557
346.020,1134.500,43.000,155.050,167.316,12.393,40.487,-65.706,0.385,61.086,-0.189,27.555,81.276
346.070,1135.000,43.000,155.050,166.269,12.936,40.487,-66.745,0.445,61.412,-0.365,8.585,83.148
346.120,1129.000,45.000,158.050,165.449,12.420,40.483,-69.329,-0.189,61.966,-0.511,25.920,82.458
346.170,1116.000,56.000,158.050,165.449,12.420,40.481,-72.986,-0.661,62.177,-0.823,27.220,81.542
346.220,1116.500,60.000,206.050,165.449,12.420,40.482,-73.545,-0.772,61.721,-1.196,22.335,82.232
346.271,1127.000,56.000,206.050,164.192,13.809,40.489,-72.830,-0.832,61.078,-1.085,8.230,82.429
346.320,1134.500,53.000,194.050,163.021,15.227,40.479,-69.513,-0.493,60.776,-0.866,4.468,83.158
346.370,1133.000,54.000,194.050,163.021,15.227,40.475,-66.116,0.106,60.890,-0.588,3.739,81.483
346.420,1130.000,55.000,193.050,163.021,15.227,40.475,-63.065,0.526,61.379,-0.241,15.362,82.941
346.470,1132.000,56.000,197.050,162.787,15.863,40.470,-61.182,0.560,61.477,-0.044,5.236,82.350
346.520,1141.500,54.000,197.050,162.787,15.863,40.474,-60.022,0.440,61.509,0.003,2.912,81.680
346.570,1146.000,51.000,188.050,161.124,17.600,40.471,-59.319,0.359,61.599,-0.224,2.754,82.301
346.620,1151.000,47.000,188.050,161.124,17.600,20.986,-59.798,0.136,61.762,-0.502,2.754,82.045
346.670,1150.500,45.000,166.050,160.898,17.871,20.983,-60.837,-0.044,61.957,-0.733,2.754,82.035
346.720,1153.500,41.000,166.050,160.898,17.871,20.983,-61.669,-0.219,61.575,-1.020,2.931,83.906
346.770,1147.000,42.000,153.050,161.513,16.695,20.982,-63.009,-0.206,61.045,-0.866,6.792,83.335
346.820,1143.500,44.000,153.050,161.513,16.695,20.982,-64.940,0.016,60.540,-0.541,10.772,82.724
346.870,1143.500,44.000,153.050,159.792,17.840,20.982,-67.675,0.428,60.442,-0.404,3.109,83.079
346.920,1138.000,44.000,157.050,158.407,19.576,20.982,-69.558,0.734,60.760,-0.142,2.537,83.148
346.970,1140.000,43.000,157.050,158.407,19.576,20.982,-69.658,0.754,60.996,-0.005,5.020,78.627
347.020,1140.000,43.000,157.050,158.407,19.576,20.982,-67.921,0.713,61.265,-0.005,54.031,79.109
347.070,1139.500,43.000,157.050,159.200,20.463,20.435,-64.694,0.811,61.273,-0.104,70.420,79.878
347.120,1138.500,42.000,156.050,159.200,20.463,20.435,-62.562,1.140,61.232,-0.395,71.681,78.676
347.170,1138.500,42.000,155.050,159.678,22.052,20.435,-60.805,1.037,61.346,-0.416,71.661,79.622
347.220,1138.000,42.000,155.050,159.678,22.052,20.435,-59.447,0.705,61.265,-0.326,72.371,79.730
347.270,1138.000,42.000,155.050,158.772,19.442,20.435,-59.207,0.526,61.224,-0.455,72.331,78.410
347.320,1137.000,43.000,156.050,156.096,18.117,20.435,-60.318,0.273,61.485,-0.712,73.178,80.045
347.370,1136.500,43.000,157.050,156.272,17.211,20.435,-61.872,-0.009,61.558,-0.918,72.430,79.671
347.420,1138.000,43.000,157.050,156.272,17.211,20.435,-63.285,-0.549,61.599,-1.050,72.016,79.661
347.470,1139.000,42.000,157.050,156.272,17.211,20.435,-64.475,-0.853,61.444,-1.055,71.189,80.469
347.520,1139.000,42.000,157.050,156.651,15.780,20.435,-64.954,-0.789,61.184,-0.823,71.878,79.001
347.570,1139.000,42.000,157.050,156.651,15.780,20.435,-65.309,-0.194,60.719,-0.408,71.228,79.927
347.620,1139.000,42.000,157.050,156.651,15.780,20.435,-65.432,0.445,60.687,0.042,72.390,79.779
347.670,1137.500,42.000,156.050,155.424,13.987,20.435,-65.596,0.848,60.833,0.299,72.095,79.287
347.720,1137.500,42.000,156.050,155.424,13.987,20.435,-65.364,0.832,61.102,0.196,71.386,80.528
347.770,1137.000,43.000,154.050,153.794,11.977,20.435,-64.379,0.496,61.192,-0.155,71.051,79.829
347.820,1135.000,43.000,154.050,153.794,11.977,20.435,-63.447,-0.099,61.232,-0.592,72.331,79.277
347.870,1135.500,43.000,154.050,152.973,10.728,20.435,-62.643,-0.523,61.363,-0.935,69.219,77.563
347.920,1138.000,42.000,154.050,152.973,10.728,20.435,-62.043,-0.746,61.428,-1.132,69.554,76.164
347.970,1136.500,42.000,153.050,152.973,10.728,20.435,-61.824,-0.438,61.583,-0.999,68.726,77.977
348.021,1135.000,42.000,153.050,152.973,10.728,20.435,-61.686,0.488,61.583,-0.639,71.720,79.641
348.070,1133.500,43.000,154.050,152.612,9.831,20.435,-61.767,1.784,61.363,-0.459,71.583,78.656
348.120,1133.500,43.000,154.050,152.612,9.831,20.703,-62.002,3.063,61.143,-0.549,43.827,86.832
348.171,1132.500,43.000,158.050,153.184,11.562,20.702,-62.392,2.690,61.061,-0.626,11.638,81.148
348.220,1131.500,44.000,158.050,155.218,13.432,20.698,-62.741,2.477,61.151,-0.699,34.785,80.232
348.271,1134.500,43.000,159.050,155.218,13.432,20.706,-63.276,3.510,61.159,-0.888,25.585,81.897
348.320,1133.000,44.000,159.050,155.218,13.432,20.706,-63.220,5.512,61.135,-0.416,26.807,81.020
348.370,1133.000,44.000,161.050,156.567,16.007,20.703,-63.090,7.546,60.907,0.750,21.685,80.843
348.420,1128.000,46.000,161.050,156.567,16.007,20.701,-63.220,9.679,60.679,1.443,25.625,80.242
348.470,1119.500,54.000,182.050,155.864,15.284,20.705,-63.560,11.044,60.532,1.759,3.424,78.134
348.520,1122.500,56.000,182.050,155.864,15.284,20.710,-64.680,10.921,60.654,1.447,2.597,79.139
348.570,1124.500,55.000,193.050,156.596,15.598,20.706,-66.513,9.838,60.996,0.543,1.986,78.223
348.621,1128.000,54.000,193.050,156.596,15.598,20.706,-67.661,8.914,61.404,-0.198,1.966,79.021
348.670,1128.500,54.000,189.050,159.154,15.989,20.707,-68.017,8.313,61.216,-0.511,1.946,78.213
348.720,1128.000,54.000,189.050,159.154,15.989,20.707,-67.716,8.504,61.053,-0.434,1.946,77.169
348.770,1130.500,54.000,188.050,159.157,14.267,20.713,-68.235,9.048,60.882,0.003,1.966,76.253
348.820,1130.500,54.000,188.050,159.157,14.267,20.713,-69.247,9.412,60.801,0.423,1.946,74.815
348.870,1130.500,54.000,188.050,160.365,13.902,20.707,-70.206,9.397,60.898,0.590,1.749,76.657
348.920,1130.000,54.000,189.050,160.365,13.902,20.707,-70.853,8.981,61.110,0.462,1.749,76.036
348.971,1132.500,54.000,191.050,160.365,13.902,20.317,-71.255,8.440,61.159,0.308,1.927,75.574
349.020,1145.000,50.000,191.050,160.365,13.902,20.317,-70.474,8.116,61.070,0.342,40.360,59.519
349.070,1161.500,39.000,166.050,161.063,14.104,18.772,-69.390,8.190,60.809,0.393,45.974,45.946
349.121,1167.000,32.000,166.050,161.063,14.104,18.772,-69.725,8.075,60.784,0.466,51.017,38.273
349.170,1167.000,32.000,166.050,159.038,12.523,17.943,-70.608,7.489,61.029,0.470,42.349,35.535
349.220,1153.500,34.000,128.050,159.038,12.523,17.943,-72.037,6.320,61.338,0.436,40.872,34.353
349.271,1153.500,34.000,128.050,157.763,10.511,18.287,-73.489,5.098,61.526,0.351,35.730,37.288
349.320,1138.500,39.000,138.050,157.763,10.511,17.738,-73.522,3.867,61.656,0.158,43.728,39.120
349.370,1138.500,39.000,138.050,157.555,8.446,17.501,-74.226,2.313,61.632,-0.215,41.719,35.988
349.420,1137.500,39.000,146.050,157.555,8.446,17.501,-74.382,0.664,61.689,-0.434,40.655,35.644
349.470,1131.000,40.000,148.050,157.336,6.289,17.436,-73.321,-1.355,61.501,-0.562,43.314,41.583
349.521,1123.500,46.000,148.050,157.336,6.289,16.719,-72.171,-2.778,61.428,-0.605,45.343,46.084
349.570,1124.000,48.000,173.050,152.848,5.179,14.211,-71.222,-3.075,61.566,-0.930,52.356,48.960
349.620,1125.500,49.000,173.050,152.848,5.179,14.211,-70.518,-3.574,62.063,-1.055,54.858,51.511
349.670,1128.500,49.000,170.050,149.177,2.535,13.101,-70.027,-4.404,62.560,-1.055,55.094,51.491
349.720,1130.000,48.000,170.050,147.626,-0.653,11.373,-69.714,-5.382,62.585,-1.003,55.548,53.895
349.770,1124.500,51.000,174.050,147.626,-0.653,11.392,-69.491,-6.529,62.609,-0.982,56.848,55.835
349.820,1123.500,54.000,174.050,147.626,-0.653,11.392,-69.826,-7.660,62.389,-1.205,60.078,60.858
349.870,1123.000,57.000,193.050,145.037,-1.783,11.663,-71.579,-8.703,62.479,-1.500,62.817,63.311
349.920,1123.000,57.000,193.050,145.037,-1.783,10.951,-73.958,-9.289,62.520,-1.693,64.452,64.975
349.970,1128.500,54.000,193.050,139.874,-0.349,11.392,-76.213,-9.349,62.813,-1.757,64.629,65.773
350.020,1133.000,54.000,192.050,139.874,-0.349,11.392,-75.753,-8.784,62.894,-1.663,66.835,64.788
350.070,1135.000,53.000,191.050,130.979,3.789,7.803,-73.243,-8.049,62.796,-1.475,67.170,66.443
350.120,1134.500,54.000,191.050,130.979,3.789,7.803,-70.027,-7.103,62.682,-1.085,66.008,65.379
350.171,1134.000,54.000,191.050,130.979,3.789,8.970,-66.977,-6.232,62.829,-0.785,65.968,64.788
350.220,1134.000,54.000,191.050,130.979,3.789,7.844,-64.571,-5.254,63.171,-0.451,65.811,63.764
350.271,1134.000,54.000,191.050,129.041,6.322,8.909,-63.958,-4.408,63.147,-0.301,63.289,62.385
350.320,1135.500,54.000,191.050,129.041,6.322,8.912,-64.872,-3.537,63.187,-0.224,63.920,63.134
350.370,1134.000,54.000,191.050,125.893,9.352,8.447,-66.882,-2.889,62.911,-0.176,64.786,62.129
350.420,1137.500,53.000,191.050,125.893,9.352,6.988,-69.792,-2.276,62.772,-0.151,63.624,62.533
350.470,1139.000,53.000,188.050,122.739,11.456,7.361,-72.864,-1.719,62.609,-0.082,62.954,62.040
350.520,1143.000,52.000,188.050,122.739,11.456,6.501,-75.858,-1.140,62.438,-0.052,62.974,60.080
350.571,1144.500,49.000,178.050,120.095,12.480,5.398,-78.347,-0.858,62.471,-0.052,63.289,59.834
350.620,1145.000,47.000,178.050,120.095,12.480,5.398,-78.702,-0.532,62.308,-0.215,63.210,59.844
350.670,1145.000,47.000,178.050,117.120,12.997,5.335,-76.653,-0.348,62.324,-0.194,62.521,59.440
350.720,1143.500,46.000,165.050,117.120,12.997,5.335,-73.299,-0.236,62.536,-0.421,63.427,60.129
350.771,1143.000,45.000,165.050,112.597,13.532,2.590,-69.580,-0.112,62.707,-0.395,63.270,61.085
350.820,1139.500,45.000,163.050,112.597,13.532,2.590,-63.918,-0.009,62.780,-0.386,63.289,59.735
350.870,1139.500,45.000,163.050,109.418,14.061,0.724,-61.101,0.106,62.682,-0.296,62.659,60.041
350.921,1134.000,46.000,164.050,109.418,14.061,0.724,-59.143,0.218,62.829,-0.116,62.482,60.977
350.970,1125.000,50.000,170.050,102.854,14.948,1.314,-58.559,0.470,62.870,-0.027,65.023,63.360
351.020,1125.000,50.000,170.050,102.854,14.948,1.314,-59.207,0.697,62.862,0.248,68.431,68.846
351.070,1116.000,62.000,210.050,102.854,14.948,357.940,-61.182,0.889,62.634,0.372,72.508,74.776
